CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	count_fdr_0p1	pctile_fdr_0p1	z_score	ens_version	status
1	ENSG00000178028	DMAP1	44213454	44220681	210	14	0.066666667	-0.427360148	13	autosome
1	ENSG00000117419	ERI3	44221069	44355260	207	12	0.057971014	-0.48462548	14	autosome
1	ENSG00000162415	ZSWIM5	45016398	45306209	204	8	0.039215686	-0.60813894	6	autosome
1	ENSG00000281912	LINC01144	45303909	45305619	33	0	0	-0.866394357	1	autosome
1	ENSG00000132781	MUTYH	45329162	45338656	156	4	0.025641026	-0.697535046	17	autosome
1	ENSG00000070759	TESK2	45343975	45491166	185	6	0.032432432	-0.652810147	16	autosome
1	ENSG00000132763	MMACHC	45500079	45513382	200	11	0.055	-0.504191135	14	autosome
1	ENSG00000117448	AKR1A1	45550542	45570049	178	13	0.073033708	-0.385429915	13	autosome
1	ENSG00000086015	MAST2	45786986	46036124	233	96	0.412017167	1.846950109	20	autosome
1	ENSG00000269956	MKNK1-AS1	46538695	46570255	143	35	0.244755245	0.745444521	1	autosome
1	ENSG00000079277	MKNK1	46557407	46604294	186	57	0.306451613	1.151746763	19	autosome
1	ENSG00000142961	MOB3C	46607714	46616891	177	22	0.124293785	-0.047856002	14	autosome
1	ENSG00000123472	ATPAF1	46632736	46673867	181	17	0.093922652	-0.247865499	12	autosome
1	ENSG00000228237	EFCAB14-AS1	46674035	46692098	184	26	0.141304348	0.064167281	5	autosome
1	ENSG00000159658	EFCAB14	46675158	46719064	189	33	0.174603175	0.283457142	10	autosome
1	ENSG00000162367	TAL1	47216289	47232220	150	6	0.04	-0.602973832	11	autosome
1	ENSG00000269113	TRABD2B	47760527	47996895	249	16	0.064257028	-0.443228855	3	autosome
1	ENSG00000117834	SLC5A9	48222684	48248644	225	60	0.266666667	0.889742478	12	autosome
1	ENSG00000132122	SPATA6	48295371	48472208	223	18	0.080717489	-0.334828275	11	autosome
1	ENSG00000186094	AGBL4	48532854	50023913	193	12	0.062176166	-0.456932401	16	autosome
1	ENSG00000185104	FAF1	50437027	50960263	187	10	0.053475936	-0.514227879	19	autosome
1	ENSG00000123080	CDKN2C	50960744	50974633	48	5	0.104166667	-0.180403406	10	autosome
1	ENSG00000085832	EPS15	51354262	51519328	191	21	0.109947644	-0.142332704	16	autosome
1	ENSG00000117862	TXNDC12	52020130	52056124	65	4	0.061538462	-0.461132011	11	autosome
1	ENSG00000198841	KTI12	52032102	52033390	67	5	0.074626866	-0.374938153	3	autosome
1	ENSG00000157077	ZFYVE9	52142093	52346686	47	1	0.021276596	-0.726277056	14	autosome
1	ENSG00000154222	CC2D1B	52345722	52366193	69	3	0.043478261	-0.580067699	14	autosome
1	ENSG00000134748	PRPF38A	52404563	52420839	97	1	0.010309278	-0.798502469	12	autosome
1	ENSG00000134744	ZCCHC11	52408281	52553487	179	5	0.027932961	-0.682441476	13	autosome
1	ENSG00000116157	GPX7	52602371	52609051	179	28	0.156424581	0.163741775	5	autosome
1	ENSG00000162377	COA7	52684450	52698366	132	16	0.121212121	-0.068150341	5	autosome
1	ENSG00000162378	ZYG11B	52726466	52827342	164	11	0.067073171	-0.42468311	12	autosome
1	ENSG00000116171	SCP2	52927228	53051703	132	24	0.181818182	0.330971667	17	autosome
1	ENSG00000174348	PODN	53062051	53085134	213	106	0.497652582	2.410903257	13	autosome
1	ENSG00000162383	SLC1A7	53087178	53142632	194	61	0.31443299	1.204308225	11	autosome
1	ENSG00000157184	CPT2	53196428	53214098	168	10	0.05952381	-0.474399528	6	autosome
1	ENSG00000236723	RP5-1024G6.2	53209782	53213263	137	7	0.051094891	-0.529908285	2	autosome
1	ENSG00000162384	C1orf123	53214197	53220617	188	15	0.079787234	-0.34095448	13	autosome
1	ENSG00000162385	MAGOH	53226891	53238609	183	9	0.049180328	-0.542516662	10	autosome
1	ENSG00000157193	LRP8	53242363	53328070	192	69	0.359375	1.500274424	15	autosome
1	ENSG00000174332	GLIS1	53506236	53738106	216	32	0.148148148	0.109237218	5	autosome
1	ENSG00000058799	YIPF1	53851718	53889834	204	24	0.117647059	-0.091628106	14	autosome
1	ENSG00000116209	TMEM59	54026680	54053504	169	9	0.053254438	-0.515686557	11	autosome
1	ENSG00000116205	TCEANC2	54053586	54112519	152	14	0.092105263	-0.259833937	12	autosome
1	ENSG00000215883	CYB5RL	54169650	54200036	211	7	0.033175355	-0.647917618	10	autosome
1	ENSG00000157216	SSBP3	54225464	54413479	260	28	0.107692308	-0.157185251	15	autosome
1	ENSG00000162390	ACOT11	54542256	54639192	232	65	0.280172414	0.978684753	17	autosome
1	ENSG00000230728	RP11-240D10.4	54621476	54628438	31	2	0.064516129	-0.441522542	1	autosome
1	ENSG00000184313	MROH7	54641753	54710266	268	73	0.27238806	0.927420787	19	autosome
1	ENSG00000243725	TTC4	54715821	54742657	168	43	0.255952381	0.819183408	6	autosome
1	ENSG00000162396	PARS2	54756897	54764514	118	2	0.016949153	-0.75477549	5	autosome
1	ENSG00000006555	TTC22	54779711	54801267	189	9	0.047619048	-0.552798494	10	autosome
1	ENSG00000162398	LEXM	54806062	54842252	144	29	0.201388889	0.459854815	11	autosome
1	ENSG00000116133	DHCR24	54849632	54887218	172	118	0.686046512	3.651573953	11	autosome
1	ENSG00000143001	TMEM61	54980791	54992293	90	18	0.2	0.450708269	4	autosome
1	ENSG00000169174	PCSK9	55039547	55064852	150	29	0.193333333	0.406804848	10	autosome
1	ENSG00000162402	USP24	55066358	55215113	138	15	0.108695652	-0.150577712	13	autosome
1	ENSG00000162409	PRKAA2	56645321	56715335	242	10	0.041322314	-0.594265715	10	autosome
1	ENSG00000187889	C1orf168	56718803	56819696	156	6	0.038461538	-0.61310539	12	autosome
1	ENSG00000173406	DAB1	56994777	58343403	256	39	0.15234375	0.136867409	15	autosome
1	ENSG00000283445	RP11-63G10.4	58715608	58771295	141	9	0.063829787	-0.446042455	1	autosome
1	ENSG00000177606	JUN	58780787	58784327	32	6	0.1875	0.368389355	6	autosome
1	ENSG00000172456	FGGY	59296637	59810647	267	16	0.059925094	-0.471756866	17	autosome
1	ENSG00000134709	HOOK1	59814785	59876378	72	5	0.069444444	-0.409067056	10	autosome
1	ENSG00000134716	CYP2J2	59893307	59926790	113	19	0.168141593	0.240904311	9	autosome
1	ENSG00000162599	NFIA	60865258	61462793	265	10	0.037735849	-0.617884428	15	autosome
1	ENSG00000162604	TM2D1	61681045	61725423	200	12	0.06	-0.471263569	12	autosome
1	ENSG00000132849	PATJ	61742476	62178675	276	36	0.130434783	-0.007414384	19	autosome
1	ENSG00000240563	L1TD1	62194830	62212328	126	39	0.30952381	1.171978755	1	autosome
1	ENSG00000162607	USP1	62436296	62451804	176	8	0.045454545	-0.567052851	12	autosome
1	ENSG00000116641	DOCK7	62454297	62688368	145	14	0.096551724	-0.23055171	17	autosome
1	ENSG00000088035	ALG6	63367589	63438562	214	13	0.060747664	-0.466339821	15	autosome
1	ENSG00000142856	ITGB3BP	63440769	63529186	207	44	0.212560386	0.533424859	16	autosome
1	ENSG00000203965	EFCAB7	63523502	63572693	187	14	0.07486631	-0.373361288	12	autosome
1	ENSG00000116652	DLEU2L	63547081	63550636	112	3	0.026785714	-0.689996684	6	autosome
1	ENSG00000079739	PGM1	63593275	63660245	242	92	0.380165289	1.637189147	15	autosome
1	ENSG00000185483	ROR1	63774021	64181498	257	26	0.101167315	-0.200155675	11	autosome
1	ENSG00000223949	ROR1-AS1	64094441	64171297	218	20	0.091743119	-0.26221884	6	autosome
1	ENSG00000162437	RAVER2	64745094	64833228	192	18	0.09375	-0.249002501	14	autosome
1	ENSG00000162433	AK4	65147548	65232145	185	52	0.281081081	0.984668793	14	autosome
1	ENSG00000116675	DNAJC6	65248218	65415815	238	12	0.050420168	-0.534351678	15	autosome
1	ENSG00000213625	LEPROT	65420586	65436007	252	49	0.194444444	0.414122085	8	autosome
1	ENSG00000116678	LEPR	65525688	65641559	213	55	0.258215962	0.834090254	19	autosome
1	ENSG00000184588	PDE4B	65792513	66374579	219	19	0.086757991	-0.295048469	17	autosome
1	ENSG00000118473	SGIP1	66533382	66748299	257	105	0.408560311	1.824184937	21	autosome
1	ENSG00000152760	TCTEX1D1	66752459	66778787	169	43	0.25443787	0.809209575	9	autosome
1	ENSG00000152763	WDR78	66812884	66924887	195	8	0.041025641	-0.596219459	16	autosome
1	ENSG00000198160	MIER1	66924894	66988619	184	21	0.114130435	-0.11478688	14	autosome
1	ENSG00000116704	SLC35D1	66999331	67054099	149	10	0.067114094	-0.42441361	7	autosome
1	ENSG00000081985	IL12RB2	67307363	67396900	155	27	0.174193548	0.280759543	10	autosome
1	ENSG00000142864	SERBP1	67407809	67430415	151	9	0.059602649	-0.473880329	14	autosome
1	ENSG00000116717	GADD45A	67685060	67688338	177	13	0.073446328	-0.382712602	11	autosome
1	ENSG00000172380	GNG12	67701465	67833467	195	37	0.18974359	0.383164545	5	autosome
1	ENSG00000232284	GNG12-AS1	67832302	68202987	273	121	0.443223443	2.052459448	7	autosome
1	ENSG00000116729	WLS	68098472	68233120	268	105	0.391791045	1.713750713	13	autosome
1	ENSG00000116761	CTH	70411217	70439851	197	13	0.065989848	-0.431817348	11	autosome
1	ENSG00000050628	PTGER3	70852352	71047808	239	46	0.192468619	0.401110262	20	autosome
1	ENSG00000132485	ZRANB2	71063290	71081297	214	19	0.088785047	-0.281699266	13	autosome
1	ENSG00000172260	NEGR1	71395939	72282734	232	6	0.025862069	-0.696079362	14	autosome
1	ENSG00000254685	FPGT	74198211	74234086	189	13	0.068783069	-0.413422554	6	autosome
1	ENSG00000137968	SLC44A5	75202130	75611116	153	91	0.594771242	3.050479465	16	autosome
1	ENSG00000117054	ACADM	75724346	75786196	189	64	0.338624339	1.363620671	13	autosome
1	ENSG00000137955	RABGGTB	75786698	75795079	213	14	0.0657277	-0.433543729	15	autosome
1	ENSG00000057468	MSH4	75796881	75913238	213	12	0.056338028	-0.495379533	6	autosome
1	ENSG00000184005	ST6GALNAC3	76074718	76634601	273	22	0.080586081	-0.335693665	10	autosome
1	ENSG00000142892	PIGK	77088989	77219430	219	15	0.068493151	-0.415331814	14	autosome
1	ENSG00000154027	AK5	77282050	77559969	215	25	0.11627907	-0.100637016	18	autosome
1	ENSG00000036549	ZZZ3	77562415	77683419	146	5	0.034246575	-0.640863085	12	autosome
1	ENSG00000077254	USP33	77695986	77759852	146	7	0.047945205	-0.550650577	14	autosome
1	ENSG00000122420	PTGFR	78303883	78539749	211	49	0.232227488	0.662942815	9	autosome
1	ENSG00000137959	IFI44L	78619921	78646145	234	32	0.136752137	0.034188635	15	autosome
1	ENSG00000162618	ADGRL4	78889763	79006718	223	25	0.112107623	-0.128108132	13	autosome
1	ENSG00000230817	LINC01362	82903182	83166815	116	22	0.189655172	0.382582271	5	autosome
1	ENSG00000233008	LINC01725	83575775	83861023	186	13	0.069892473	-0.406116558	5	autosome
1	ENSG00000137941	TTLL7	83865027	83999150	175	11	0.062857143	-0.452447817	16	autosome
1	ENSG00000271576	RP11-486G15.2	84076330	84077931	120	4	0.033333333	-0.646877253	1	autosome
1	ENSG00000117151	CTBS	84549605	84574480	139	17	0.122302158	-0.060971888	12	autosome
1	ENSG00000153898	MCOLN2	84925582	84997113	226	70	0.309734513	1.173366347	12	autosome
1	ENSG00000280099	RP11-33E12.2	85152486	85154203	85	3	0.035294118	-0.633964482	1	autosome
1	ENSG00000097096	SYDE2	85156872	85201046	168	16	0.095238095	-0.23920263	8	autosome
1	ENSG00000162642	C1orf52	85249952	85259672	240	14	0.058333333	-0.482239424	13	autosome
1	ENSG00000142867	BCL10	85266247	85277090	212	13	0.061320755	-0.462565722	12	autosome
1	ENSG00000223653	RP11-131L23.1	85277640	85448124	230	68	0.295652174	1.080626916	5	autosome
1	ENSG00000153904	DDAH1	85318484	85578363	273	75	0.274725275	0.942812547	18	autosome
1	ENSG00000282057	RP4-621F18.2	85482280	85576858	217	9	0.041474654	-0.593262476	1	autosome
1	ENSG00000171502	COL24A1	85729232	86156943	238	60	0.25210084	0.793819037	14	autosome
1	ENSG00000267272	LINC01140	87129764	87169198	159	20	0.125786164	-0.038027926	5	autosome
1	ENSG00000143013	LMO4	87328467	87348923	132	12	0.090909091	-0.267711345	12	autosome
1	ENSG00000065243	PKN2	88684221	88836255	155	8	0.051612903	-0.526496905	19	autosome
1	ENSG00000137944	KYAT3	88935772	88988355	170	39	0.229411765	0.644399832	17	autosome
1	ENSG00000213516	RBMXL1	88979455	88992960	162	8	0.049382716	-0.541183832	9	autosome
1	ENSG00000117226	GBP3	89006665	89022894	207	99	0.47826087	2.283198879	11	autosome
1	ENSG00000117228	GBP1	89052318	89065360	194	33	0.170103093	0.253821794	9	autosome
1	ENSG00000162645	GBP2	89106131	89126114	178	35	0.196629213	0.42850991	12	autosome
1	ENSG00000162654	GBP4	89181147	89198932	179	21	0.117318436	-0.093792258	8	autosome
1	ENSG00000231999	FLJ27354	89587902	89632894	222	17	0.076576577	-0.362098306	6	autosome
1	ENSG00000230735	RP11-413E1.4	89629724	89676386	141	8	0.056737589	-0.492748222	1	autosome
1	ENSG00000162664	ZNF326	89995111	90035531	182	11	0.06043956	-0.468368838	16	autosome
1	ENSG00000162669	HFM1	91260765	91404869	165	41	0.248484848	0.770005875	15	autosome
1	ENSG00000069702	TGFBR3	91680342	91906335	263	35	0.133079848	0.010004729	10	autosome
1	ENSG00000117500	TMED5	93149741	93163210	152	14	0.092105263	-0.259833937	12	autosome
1	ENSG00000137936	BCAR3	93561785	93847150	242	25	0.103305785	-0.186072753	16	autosome
1	ENSG00000230439	RP11-488P3.1	93752923	93775444	41	0	0	-0.866394357	2	autosome
1	ENSG00000067334	DNTTIP2	93866282	93879918	189	27	0.142857143	0.074393233	13	autosome
1	ENSG00000023909	GCLM	93885204	93909456	140	21	0.15	0.121432612	9	autosome
1	ENSG00000137962	ARHGAP29	94149846	94275068	214	28	0.130841121	-0.004738433	12	autosome
1	ENSG00000117528	ABCD3	94418454	94518666	197	19	0.096446701	-0.231243344	11	autosome
1	ENSG00000117525	F3	94529224	94541800	199	145	0.728643216	3.932095109	13	autosome
1	ENSG00000224081	SLC44A3-AS1	94613813	94855426	273	75	0.274725275	0.942812547	8	autosome
1	ENSG00000143036	SLC44A3	94820341	94895246	252	65	0.257936508	0.832249903	16	autosome
1	ENSG00000117519	CNN3	94896948	94927278	223	33	0.147982063	0.10814346	15	autosome
1	ENSG00000235501	RP4-639F20.1	94927565	94963270	214	12	0.056074766	-0.497113247	5	autosome
1	ENSG00000172339	ALG14	94974406	95072945	170	8	0.047058824	-0.556487857	9	autosome
1	ENSG00000117569	PTBP2	96721664	96823738	209	18	0.086124402	-0.299220977	18	autosome
1	ENSG00000188641	DPYD	97077742	97921049	277	27	0.097472924	-0.224485135	12	autosome
1	ENSG00000232878	DPYD-AS1	97095922	97322955	237	13	0.054852321	-0.505163679	3	autosome
1	ENSG00000162627	SNX7	98661700	98760500	195	13	0.066666667	-0.427360148	16	autosome
1	ENSG00000099260	PALMD	99645942	99694541	172	103	0.598837209	3.077255948	10	autosome
1	ENSG00000162688	AGL	99850083	99924023	220	33	0.15	0.121432612	16	autosome
1	ENSG00000156875	MFSD14A	100038096	100083377	176	8	0.045454545	-0.567052851	13	autosome
1	ENSG00000122435	TRMT13	100133149	100150497	184	9	0.048913043	-0.544276867	9	autosome
1	ENSG00000122477	LRRC39	100148448	100178273	106	5	0.047169811	-0.555756945	12	autosome
1	ENSG00000137992	DBT	100186918	100249834	150	6	0.04	-0.602973832	14	autosome
1	ENSG00000079335	CDC14A	100351733	100520277	192	3	0.015625	-0.763495714	18	autosome
1	ENSG00000162692	VCAM1	100719741	100739045	159	26	0.163522013	0.210482004	10	autosome
1	ENSG00000170989	S1PR1	101236887	101241518	138	21	0.152173913	0.135748945	8	autosome
1	ENSG00000185946	RNPC3	103525690	103555239	185	19	0.102702703	-0.19004436	15	autosome
1	ENSG00000116266	STXBP3	108746687	108809526	202	19	0.094059406	-0.246964904	10	autosome
1	ENSG00000121957	GPSM2	108875349	108934545	209	30	0.14354067	0.078894609	12	autosome
1	ENSG00000121940	CLCC1	108929507	108963457	220	28	0.127272727	-0.02823814	15	autosome
1	ENSG00000215717	TMEM167B	109090858	109096934	106	19	0.179245283	0.314027808	5	autosome
1	ENSG00000116299	KIAA1324	109113857	109203231	211	64	0.303317536	1.131107256	16	autosome
1	ENSG00000031698	SARS	109213917	109238169	183	10	0.054644809	-0.506530252	12	autosome
1	ENSG00000143126	CELSR2	109250018	109275750	205	56	0.273170732	0.932575083	7	autosome
1	ENSG00000221986	MYBPHL	109292364	109307041	85	6	0.070588235	-0.401534607	6	autosome
1	ENSG00000134243	SORT1	109309567	109397951	160	23	0.14375	0.080273155	11	autosome
1	ENSG00000143106	PSMA5	109399030	109426427	126	10	0.079365079	-0.343734585	12	autosome
1	ENSG00000143028	SYPL2	109466627	109482137	125	81	0.648	3.401018151	8	autosome
1	ENSG00000162650	ATXN7L2	109483478	109492734	171	5	0.029239766	-0.673835494	16	autosome
1	ENSG00000174151	CYB561D1	109494051	109502932	172	6	0.034883721	-0.636667155	14	autosome
1	ENSG00000181754	AMIGO1	109504174	109509738	181	17	0.093922652	-0.247865499	6	autosome
1	ENSG00000065135	GNAI3	109548610	109618321	188	12	0.063829787	-0.446042455	10	autosome
1	ENSG00000116337	AMPD2	109619503	109632051	182	9	0.049450549	-0.540737114	15	autosome
1	ENSG00000228703	RP5-1160K1.6	109628495	109629317	127	2	0.015748031	-0.762685489	1	autosome
1	ENSG00000168765	GSTM4	109656080	109665496	190	37	0.194736842	0.416047674	16	autosome
1	ENSG00000213366	GSTM2	109668021	109709551	242	154	0.636363636	3.324386726	12	autosome
1	ENSG00000134201	GSTM5	109712254	109775428	226	169	0.747787611	4.058170771	10	autosome
1	ENSG00000134202	GSTM3	109733931	109741038	203	137	0.674876847	3.578015982	10	autosome
1	ENSG00000184371	CSF1	109910241	109930992	228	44	0.192982456	0.404494142	13	autosome
1	ENSG00000168710	AHCYL1	109984685	110023741	161	7	0.043478261	-0.580067699	17	autosome
1	ENSG00000116396	KCNC4	110211342	110283100	260	38	0.146153846	0.096103716	14	autosome
1	ENSG00000162775	RBM15	110338505	110346681	198	5	0.025252525	-0.70009352	14	autosome
1	ENSG00000224699	LAMTOR5-AS1	110347115	110443817	229	16	0.069868996	-0.406271169	8	autosome
1	ENSG00000168679	SLC16A4	110362847	110391082	206	10	0.048543689	-0.546709254	17	autosome
1	ENSG00000273373	RP5-1074L1.4	110370153	110373003	175	6	0.034285714	-0.640605335	1	autosome
1	ENSG00000134248	LAMTOR5	110401248	110407524	197	8	0.040609137	-0.598962352	13	autosome
1	ENSG00000156171	DRAM2	111117332	111140216	214	27	0.126168224	-0.035511859	14	autosome
1	ENSG00000162777	DENND2D	111187173	111204535	252	26	0.103174603	-0.186936653	16	autosome
1	ENSG00000064886	CHI3L2	111200770	111243440	194	130	0.670103093	3.546578359	13	autosome
1	ENSG00000121933	TMIGD3	111483347	111563962	229	44	0.192139738	0.39894441	18	autosome
1	ENSG00000282608	ADORA3	111499428	111503760	154	8	0.051948052	-0.524289779	1	autosome
1	ENSG00000116473	RAP1A	111542217	111716691	229	25	0.109170306	-0.147451876	14	autosome
1	ENSG00000197852	FAM212B	111680629	111755244	248	45	0.181451613	0.328557622	9	autosome
1	ENSG00000171385	KCND3	111770661	111989155	259	31	0.11969112	-0.078166917	9	autosome
1	ENSG00000231437	LINC01750	111989769	111998842	189	15	0.079365079	-0.343734585	3	autosome
1	ENSG00000134245	WNT2B	112466540	112530165	236	17	0.072033898	-0.392014174	17	autosome
1	ENSG00000155363	MOV10	112673140	112700746	166	15	0.090361446	-0.271317869	18	autosome
1	ENSG00000225075	RP11-426L16.3	112693687	112696621	109	6	0.055045872	-0.503889047	1	autosome
1	ENSG00000155366	RHOC	112701105	112707434	184	11	0.059782609	-0.472695202	16	autosome
1	ENSG00000081026	MAGI3	113390748	113685923	231	14	0.060606061	-0.467272349	18	autosome
1	ENSG00000116793	PHTF1	113696830	113759489	212	19	0.089622642	-0.276183275	15	autosome
1	ENSG00000226167	AP4B1-AS1	113856634	113901235	205	19	0.092682927	-0.256029725	1	autosome
1	ENSG00000134262	AP4B1	113894747	113905140	208	23	0.110576923	-0.138188578	12	autosome
1	ENSG00000197323	TRIM33	114392776	114511160	187	16	0.085561497	-0.302927993	11	autosome
1	ENSG00000116752	BCAS2	114567556	114581639	169	11	0.065088757	-0.437751491	5	autosome
1	ENSG00000175984	DENND2C	114582847	114670422	180	3	0.016666667	-0.756635805	14	autosome
1	ENSG00000009307	CSDE1	114716912	114758676	194	15	0.077319588	-0.357205197	15	autosome
1	ENSG00000052723	SIKE1	114769478	114780685	145	5	0.034482759	-0.639307697	11	autosome
1	ENSG00000134198	TSPAN2	115048010	115089500	218	24	0.110091743	-0.141383737	9	autosome
1	ENSG00000228035	RP4-663N10.1	115283033	115368072	244	49	0.200819672	0.456106231	1	autosome
1	ENSG00000134259	NGF	115285917	115338236	240	45	0.1875	0.368389355	3	autosome
1	ENSG00000173218	VANGL1	115641952	115698224	233	23	0.098712446	-0.216322245	14	autosome
1	ENSG00000118729	CASQ2	115700006	115768781	223	108	0.484304933	2.323002136	11	autosome
1	ENSG00000163393	SLC22A15	115976497	116070054	170	13	0.076470588	-0.362796294	12	autosome
1	ENSG00000173212	MAB21L3	116111754	116135240	57	5	0.087719298	-0.288717767	4	autosome
1	ENSG00000143061	IGSF3	116574398	116667755	136	2	0.014705882	-0.769548576	17	autosome
1	ENSG00000116824	CD2	116754384	116769228	118	2	0.016949153	-0.75477549	4	autosome
1	ENSG00000134247	PTGFRN	116910056	116990358	216	75	0.347222222	1.420242146	9	autosome
1	ENSG00000116830	TTF2	117060302	117107453	225	19	0.084444444	-0.310284359	11	autosome
1	ENSG00000134253	TRIM45	117111059	117122587	195	23	0.117948718	-0.089641526	9	autosome
1	ENSG00000134258	VTCN1	117143586	117210960	67	7	0.104477612	-0.178355672	16	autosome
1	ENSG00000183508	FAM46C	117605933	117628372	207	25	0.120772947	-0.07104253	4	autosome
1	ENSG00000092607	TBX15	118883045	118989556	175	16	0.091428571	-0.264290299	13	autosome
1	ENSG00000116874	WARS2	119031215	119140395	226	25	0.110619469	-0.137908391	11	autosome
1	ENSG00000231365	RP11-418J17.1	119140458	119275973	262	18	0.06870229	-0.413954524	5	autosome
1	ENSG00000198857	HSD3BP5	119601339	119609250	167	3	0.017964072	-0.748091726	3	autosome
