CHR	GENE_ID.v2	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
1	ENSG00000079739	ENSG00000079739.15	PGM1	63593275	63660245	705	1.588918937
1	ENSG00000185483	ENSG00000185483.11	ROR1	63774021	64181498	777	-0.079535258
1	ENSG00000162437	ENSG00000162437.14	RAVER2	64745094	64833228	557	-0.231865539
1	ENSG00000162433	ENSG00000162433.14	AK4	65147548	65232145	585	0.985029027
1	ENSG00000116675	ENSG00000116675.15	DNAJC6	65248218	65415815	698	-0.487781285
1	ENSG00000213625	ENSG00000213625.8	LEPROT	65420586	65436007	737	0.581957584
1	ENSG00000116678	ENSG00000116678.19	LEPR	65525688	65641559	650	0.602622258
1	ENSG00000184588	ENSG00000184588.17	PDE4B	65792513	66374579	676	-0.286724483
1	ENSG00000118473	ENSG00000118473.21	SGIP1	66533382	66748299	759	1.889705096
1	ENSG00000152760	ENSG00000152760.9	TCTEX1D1	66752459	66778787	487	0.659158783
1	ENSG00000152763	ENSG00000152763.16	WDR78	66812884	66924887	590	-0.529287029
1	ENSG00000198160	ENSG00000198160.14	MIER1	66924894	66988619	556	-0.206604696
1	ENSG00000116704	ENSG00000116704.7	SLC35D1	66999331	67054099	456	-0.308365755
1	ENSG00000081985	ENSG00000081985.10	IL12RB2	67307363	67396900	476	0.300764714
1	ENSG00000142864	ENSG00000142864.14	SERBP1	67407809	67430415	473	-0.484717944
1	ENSG00000116717	ENSG00000116717.11	GADD45A	67685060	67688338	523	-0.317717931
1	ENSG00000172380	ENSG00000172380.5	GNG12	67701465	67833467	561	0.372399399
1	ENSG00000116729	ENSG00000116729.13	WLS	68098472	68233120	794	1.6494636
1	ENSG00000116761	ENSG00000116761.11	CTH	70411217	70439851	555	-0.458821097
1	ENSG00000050628	ENSG00000050628.20	PTGER3	70852352	71047808	705	0.277851775
1	ENSG00000132485	ENSG00000132485.13	ZRANB2	71063290	71081297	659	-0.322207036
1	ENSG00000172260	ENSG00000172260.14	NEGR1	71395939	72282734	696	-0.57326079
1	ENSG00000254685	ENSG00000254685.6	FPGT	74198211	74234086	537	-0.282517713
1	ENSG00000137968	ENSG00000137968.16	SLC44A5	75202130	75611116	464	2.915199162
1	ENSG00000117054	ENSG00000117054.13	ACADM	75724346	75786196	580	1.53232552
1	ENSG00000137955	ENSG00000137955.15	RABGGTB	75786698	75795079	614	-0.335780636
1	ENSG00000057468	ENSG00000057468.6	MSH4	75796881	75913238	617	-0.34928813
1	ENSG00000184005	ENSG00000184005.10	ST6GALNAC3	76074718	76634601	812	-0.295558756
1	ENSG00000142892	ENSG00000142892.14	PIGK	77088989	77219430	658	-0.42314842
1	ENSG00000154027	ENSG00000154027.18	AK5	77282050	77559969	626	-0.089449788
1	ENSG00000036549	ENSG00000036549.12	ZZZ3	77562415	77683419	428	-0.568224276
1	ENSG00000077254	ENSG00000077254.14	USP33	77695986	77759852	443	-0.352032636
1	ENSG00000122420	ENSG00000122420.9	PTGFR	78303883	78539749	621	0.47777506
1	ENSG00000137959	ENSG00000137959.15	IFI44L	78619921	78646145	682	0.022313758
1	ENSG00000162618	ENSG00000162618.13	ADGRL4	78889763	79006718	661	0.030752884
1	ENSG00000137941	ENSG00000137941.16	TTLL7	83865027	83999150	499	-0.344306348
1	ENSG00000117151	ENSG00000117151.12	CTBS	84549605	84574480	475	0.303253077
1	ENSG00000153898	ENSG00000153898.12	MCOLN2	84925582	84997113	675	0.934652088
1	ENSG00000097096	ENSG00000097096.8	SYDE2	85156872	85201046	468	-0.351677268
1	ENSG00000162642	ENSG00000162642.13	C1orf52	85249952	85259672	705	-0.472686672
1	ENSG00000142867	ENSG00000142867.12	BCL10	85266247	85277090	616	-0.359297747
1	ENSG00000153904	ENSG00000153904.18	DDAH1	85318484	85578363	801	0.799524566
1	ENSG00000171502	ENSG00000171502.14	COL24A1	85729232	86156943	702	0.60720198
1	ENSG00000143013	ENSG00000143013.12	LMO4	87328467	87348923	403	-0.216409276
1	ENSG00000065243	ENSG00000065243.19	PKN2	88684221	88836255	464	-0.419287385
1	ENSG00000137944	ENSG00000137944.17	KYAT3	88935772	88988355	512	0.322311084
1	ENSG00000213516	ENSG00000213516.9	RBMXL1	88979455	88992960	489	-0.538782083
1	ENSG00000117226	ENSG00000117226.11	GBP3	89006665	89022894	639	2.221392651
1	ENSG00000117228	ENSG00000117228.9	GBP1	89052318	89065360	590	0.333485981
1	ENSG00000162645	ENSG00000162645.12	GBP2	89106131	89126114	533	0.199495041
1	ENSG00000162654	ENSG00000162654.8	GBP4	89181147	89198932	530	-0.12296121
1	ENSG00000162664	ENSG00000162664.16	ZNF326	89995111	90035531	537	-0.432190184
1	ENSG00000162669	ENSG00000162669.15	HFM1	91260765	91404869	479	0.824714862
1	ENSG00000069702	ENSG00000069702.10	TGFBR3	91680342	91906335	793	0.06476772
1	ENSG00000117500	ENSG00000117500.12	TMED5	93149741	93163210	467	-0.293174264
1	ENSG00000137936	ENSG00000137936.16	BCAR3	93561785	93847150	715	0.046186062
1	ENSG00000067334	ENSG00000067334.13	DNTTIP2	93866282	93879918	574	0.040620982
1	ENSG00000023909	ENSG00000023909.9	GCLM	93885204	93909456	434	-0.063268234
1	ENSG00000137962	ENSG00000137962.12	ARHGAP29	94149846	94275068	647	0.122951259
1	ENSG00000117528	ENSG00000117528.11	ABCD3	94418454	94518666	554	0.013450144
1	ENSG00000117525	ENSG00000117525.13	F3	94529224	94541800	592	3.553850674
1	ENSG00000143036	ENSG00000143036.16	SLC44A3	94820341	94895246	769	1.000111141
1	ENSG00000117519	ENSG00000117519.15	CNN3	94896948	94927278	683	0.079829918
1	ENSG00000172339	ENSG00000172339.9	ALG14	94974406	95072945	526	-0.652003843
1	ENSG00000117569	ENSG00000117569.18	PTBP2	96721664	96823738	636	-0.10189881
1	ENSG00000188641	ENSG00000188641.12	DPYD	97077742	97921049	827	-0.047014322
1	ENSG00000162627	ENSG00000162627.16	SNX7	98661700	98760500	577	-0.393669626
1	ENSG00000099260	ENSG00000099260.10	PALMD	99645942	99694541	509	2.750628742
1	ENSG00000162688	ENSG00000162688.16	AGL	99850083	99924023	652	0.094705123
1	ENSG00000156875	ENSG00000156875.13	MFSD14A	100038096	100083377	526	-0.435533628
1	ENSG00000122435	ENSG00000122435.9	TRMT13	100133149	100150497	548	-0.502315015
1	ENSG00000122477	ENSG00000122477.12	LRRC39	100148448	100178273	327	-0.533001688
1	ENSG00000137992	ENSG00000137992.14	DBT	100186918	100249834	459	-0.472624577
1	ENSG00000079335	ENSG00000079335.18	CDC14A	100351733	100520277	568	-0.680743985
1	ENSG00000162692	ENSG00000162692.10	VCAM1	100719741	100739045	458	0.113231989
1	ENSG00000170989	ENSG00000170989.8	S1PR1	101236887	101241518	415	0.022597736
1	ENSG00000185946	ENSG00000185946.15	RNPC3	103525690	103555239	550	-0.187067495
1	ENSG00000116266	ENSG00000116266.10	STXBP3	108746687	108809526	581	-0.097294809
1	ENSG00000121957	ENSG00000121957.12	GPSM2	108875349	108934545	634	0.323136429
1	ENSG00000121940	ENSG00000121940.15	CLCC1	108929507	108963457	654	0.173651483
1	ENSG00000215717	ENSG00000215717.5	TMEM167B	109090858	109096934	284	0.156486403
1	ENSG00000116299	ENSG00000116299.16	KIAA1324	109113857	109203231	655	1.603641065
1	ENSG00000031698	ENSG00000031698.12	SARS	109213917	109238169	564	-0.524939349
1	ENSG00000143126	ENSG00000143126.7	CELSR2	109250018	109275750	642	1.080154557
1	ENSG00000221986	ENSG00000221986.6	MYBPHL	109292364	109307041	288	-0.230028408
1	ENSG00000134243	ENSG00000134243.11	SORT1	109309567	109397951	479	0.153532254
1	ENSG00000143106	ENSG00000143106.12	PSMA5	109399030	109426427	395	-0.389467219
1	ENSG00000143028	ENSG00000143028.8	SYPL2	109466627	109482137	385	3.328865211
1	ENSG00000162650	ENSG00000162650.16	ATXN7L2	109483478	109492734	491	-0.635665489
1	ENSG00000174151	ENSG00000174151.14	CYB561D1	109494051	109502932	513	-0.528689541
1	ENSG00000181754	ENSG00000181754.6	AMIGO1	109504174	109509738	539	0.02592143
1	ENSG00000065135	ENSG00000065135.10	GNAI3	109548610	109618321	565	-0.395169427
1	ENSG00000116337	ENSG00000116337.15	AMPD2	109619503	109632051	573	-0.378577139
1	ENSG00000168765	ENSG00000168765.16	GSTM4	109656080	109665496	577	0.395677568
1	ENSG00000213366	ENSG00000213366.12	GSTM2	109668021	109709551	711	2.943439801
1	ENSG00000134201	ENSG00000134201.10	GSTM5	109712254	109775428	676	4.152082783
1	ENSG00000134202	ENSG00000134202.10	GSTM3	109733931	109741038	599	3.93810856
1	ENSG00000184371	ENSG00000184371.13	CSF1	109910241	109930992	641	0.309984467
1	ENSG00000168710	ENSG00000168710.17	AHCYL1	109984685	110023741	475	-0.570991708
1	ENSG00000116396	ENSG00000116396.14	KCNC4	110211342	110283100	765	0.029348849
1	ENSG00000162775	ENSG00000162775.14	RBM15	110338505	110346681	579	-0.603576797
1	ENSG00000168679	ENSG00000168679.17	SLC16A4	110362847	110391082	598	-0.421990931
1	ENSG00000134248	ENSG00000134248.13	LAMTOR5	110401248	110407524	571	-0.44719675
1	ENSG00000156171	ENSG00000156171.14	DRAM2	111117332	111140216	634	-0.036053895
1	ENSG00000162777	ENSG00000162777.16	DENND2D	111187173	111204535	755	0.076894461
1	ENSG00000064886	ENSG00000064886.13	CHI3L2	111200770	111243440	589	3.132949645
1	ENSG00000121933	ENSG00000121933.18	TMIGD3	111483347	111563962	665	0.397929355
1	ENSG00000282608	ENSG00000282608.1	ADORA3	111499428	111503760	451	-0.420823705
1	ENSG00000116473	ENSG00000116473.14	RAP1A	111542217	111716691	678	-0.021749855
1	ENSG00000197852	ENSG00000197852.9	FAM212B	111680629	111755244	743	0.326747954
1	ENSG00000171385	ENSG00000171385.9	KCND3	111770661	111989155	791	-0.042918765
1	ENSG00000134245	ENSG00000134245.17	WNT2B	112466540	112530165	693	-0.127337812
1	ENSG00000155363	ENSG00000155363.18	MOV10	112673140	112700746	523	-0.292104764
1	ENSG00000155366	ENSG00000155366.16	RHOC	112701105	112707434	562	-0.571342972
1	ENSG00000081026	ENSG00000081026.18	MAGI3	113390748	113685923	680	-0.477367059
1	ENSG00000116793	ENSG00000116793.15	PHTF1	113696830	113759489	624	-0.441124959
1	ENSG00000134262	ENSG00000134262.12	AP4B1	113894747	113905140	601	-0.223682236
1	ENSG00000197323	ENSG00000197323.11	TRIM33	114392776	114511160	579	-0.395353695
1	ENSG00000116752	ENSG00000116752.5	BCAS2	114567556	114581639	469	-0.395649677
1	ENSG00000175984	ENSG00000175984.14	DENND2C	114582847	114670422	528	-0.690927966
1	ENSG00000009307	ENSG00000009307.15	CSDE1	114716912	114758676	585	-0.251495854
1	ENSG00000052723	ENSG00000052723.11	SIKE1	114769478	114780685	461	-0.677802386
1	ENSG00000134198	ENSG00000134198.9	TSPAN2	115048010	115089500	669	0.069906145
1	ENSG00000134259	ENSG00000134259.3	NGF	115285917	115338236	698	0.039985722
1	ENSG00000173218	ENSG00000173218.14	VANGL1	115641952	115698224	706	-0.103271148
1	ENSG00000118729	ENSG00000118729.11	CASQ2	115700006	115768781	667	2.221691231
1	ENSG00000163393	ENSG00000163393.12	SLC22A15	115976497	116070054	533	-0.340856279
1	ENSG00000173212	ENSG00000173212.4	MAB21L3	116111754	116135240	182	-0.402790234
1	ENSG00000143061	ENSG00000143061.17	IGSF3	116574398	116667755	414	-0.767959044
1	ENSG00000116824	ENSG00000116824.4	CD2	116754384	116769228	335	-0.701265546
1	ENSG00000134247	ENSG00000134247.9	PTGFRN	116910056	116990358	650	1.262102195
1	ENSG00000116830	ENSG00000116830.11	TTF2	117060302	117107453	649	-0.344554531
1	ENSG00000134253	ENSG00000134253.9	TRIM45	117111059	117122587	551	-0.309885229
1	ENSG00000134258	ENSG00000134258.16	VTCN1	117143586	117210960	236	-0.256832394
1	ENSG00000183508	ENSG00000183508.4	FAM46C	117605933	117628372	597	-0.1519617
1	ENSG00000092607	ENSG00000092607.13	TBX15	118883045	118989556	508	-0.380187839
1	ENSG00000116874	ENSG00000116874.11	WARS2	119031215	119140395	679	0.036170028
1	ENSG00000143067	ENSG00000143067.4	ZNF697	119619421	119647773	642	-0.10918207
1	ENSG00000092621	ENSG00000092621.11	PHGDH	119659797	119744215	696	0.802876515
1	ENSG00000134250	ENSG00000134250.19	NOTCH2	119911552	120069626	341	0.513357974
1	ENSG00000265808	ENSG00000265808.3	SEC22B	120150897	120176515	438	-0.514202497
1	ENSG00000117281	ENSG00000117281.15	CD160	145719470	145738867	400	-0.680272306
1	ENSG00000265491	ENSG00000265491.4	RNF115	145739288	145824077	541	-0.23742231
1	ENSG00000198483	ENSG00000198483.12	ANKRD35	145866559	145885866	530	1.31770693
1	ENSG00000143127	ENSG00000143127.12	ITGA10	145891207	145910189	556	-0.61618503
1	ENSG00000271425	ENSG00000271425.7	NBPF10	146064698	146144804	311	-0.60123345
1	ENSG00000268043	ENSG00000268043.7	NBPF12	146938743	146996202	661	1.023776522
1	ENSG00000131791	ENSG00000131791.7	PRKAB2	147155105	147172550	597	0.610941703
1	ENSG00000131781	ENSG00000131781.12	FMO5	147175350	147243050	624	0.857655515
1	ENSG00000131778	ENSG00000131778.18	CHD1L	147242640	147295766	612	0.880806682
1	ENSG00000116128	ENSG00000116128.10	BCL9	147541411	147626216	664	-0.55841998
1	ENSG00000162836	ENSG00000162836.11	ACP6	147629651	147670496	641	0.424924052
1	ENSG00000263956	ENSG00000263956.6	NBPF11	148102045	148152322	536	0.668293418
1	ENSG00000178104	ENSG00000178104.19	PDE4DIP	148808180	149048286	736	1.066263087
1	ENSG00000269713	ENSG00000269713.7	NBPF9	149054026	149103561	547	-0.33019674
1	ENSG00000159164	ENSG00000159164.9	SV2A	149903317	149917882	439	-0.606580775
1	ENSG00000136631	ENSG00000136631.12	VPS45	150067292	150145327	419	-0.561501484
1	ENSG00000023902	ENSG00000023902.13	PLEKHO1	150149182	150164720	485	-0.273568225
1	ENSG00000143401	ENSG00000143401.14	ANP32E	150218416	150236156	402	-0.597965478
1	ENSG00000117362	ENSG00000117362.12	APH1A	150265398	150269580	289	-0.533568684
1	ENSG00000118292	ENSG00000118292.8	C1orf54	150268566	150280916	514	-0.490282904
1	ENSG00000159208	ENSG00000159208.15	CIART	150282542	150287093	487	-0.578635631
1	ENSG00000266472	ENSG00000266472.5	MRPS21	150293719	150308979	565	0.079014156
1	ENSG00000117360	ENSG00000117360.12	PRPF3	150321475	150353195	568	-0.480280371
1	ENSG00000163125	ENSG00000163125.15	RPRD2	150363090	150476566	603	-0.414691164
1	ENSG00000143374	ENSG00000143374.16	TARS2	150487363	150507609	543	-0.400147045
1	ENSG00000143369	ENSG00000143369.14	ECM1	150508061	150513789	605	2.761090553
1	ENSG00000143382	ENSG00000143382.14	ADAMTSL4	150549368	150560894	661	0.993377839
1	ENSG00000143384	ENSG00000143384.12	MCL1	150574552	150579738	491	0.482915233
1	ENSG00000143420	ENSG00000143420.18	ENSA	150600850	150629612	594	-0.024244508
1	ENSG00000143457	ENSG00000143457.10	GOLPH3L	150646224	150697144	517	1.645058176
1	ENSG00000163131	ENSG00000163131.10	CTSS	150730195	150765957	523	0.732421906
1	ENSG00000143437	ENSG00000143437.20	ARNT	150809704	150876768	543	-0.363142387
1	ENSG00000143379	ENSG00000143379.12	SETDB1	150926262	150964744	507	-0.52451773
1	ENSG00000143412	ENSG00000143412.9	ANXA9	150982016	150995634	493	-0.161155501
1	ENSG00000143409	ENSG00000143409.15	MINDY1	150996085	151008375	467	-0.551335241
1	ENSG00000143363	ENSG00000143363.15	PRUNE1	151008419	151035713	428	-0.505627612
1	ENSG00000163141	ENSG00000163141.18	BNIPL	151036569	151047600	428	-0.06745096
1	ENSG00000197622	ENSG00000197622.12	CDC42SE1	151051420	151070325	380	-0.2819269
1	ENSG00000213190	ENSG00000213190.3	MLLT11	151057757	151068497	343	-0.451608333
1	ENSG00000143416	ENSG00000143416.20	SELENBP1	151364301	151372733	568	0.026774653
1	ENSG00000143375	ENSG00000143375.14	CGN	151510509	151538692	522	-0.521936321
1	ENSG00000143367	ENSG00000143367.15	TUFT1	151540304	151583583	658	-0.524939349
1	ENSG00000143376	ENSG00000143376.12	SNX27	151612399	151699091	377	-0.365988899
1	ENSG00000143436	ENSG00000143436.10	MRPL9	151759911	151763383	555	-0.314002868
1	ENSG00000143450	ENSG00000143450.16	OAZ3	151762898	151771334	570	0.105842964
1	ENSG00000182134	ENSG00000182134.15	TDRKH	151770106	151791416	554	-0.204169307
1	ENSG00000143365	ENSG00000143365.17	RORC	151806154	151831872	618	-0.501879915
1	ENSG00000169509	ENSG00000169509.5	CRCT1	152514501	152516010	214	3.719647245
1	ENSG00000159516	ENSG00000159516.8	SPRR2G	153149581	153150869	127	0.384526531
1	ENSG00000159527	ENSG00000159527.3	PGLYRP3	153297861	153310718	202	-0.284370095
1	ENSG00000163220	ENSG00000163220.10	S100A9	153357853	153361027	83	-0.719813789
1	ENSG00000143624	ENSG00000143624.13	INTS3	153728066	153774353	463	-0.447222085
1	ENSG00000143554	ENSG00000143554.13	SLC27A3	153774808	153780157	536	-0.531320273
1	ENSG00000143614	ENSG00000143614.9	GATAD2B	153789029	153923360	531	-0.565866587
1	ENSG00000198837	ENSG00000198837.9	DENND4B	153929500	153946696	537	-0.619280774
1	ENSG00000160741	ENSG00000160741.16	CRTC2	153947668	153958625	407	-0.617901728
1	ENSG00000143570	ENSG00000143570.17	SLC39A1	153959098	153967533	529	-0.488706396
1	ENSG00000143578	ENSG00000143578.15	CREB3L4	153967712	153974268	380	-0.687322667
1	ENSG00000143549	ENSG00000143549.19	TPM3	154155303	154194648	549	0.106998761
1	ENSG00000143612	ENSG00000143612.19	C1orf43	154206705	154220637	506	-0.206128551
1	ENSG00000143569	ENSG00000143569.18	UBAP2L	154220178	154271510	643	-0.277047568
1	ENSG00000143515	ENSG00000143515.16	ATP8B2	154325552	154351307	602	-0.336034323
1	ENSG00000160712	ENSG00000160712.12	IL6R	154405192	154469450	624	0.320969369
1	ENSG00000169291	ENSG00000169291.9	SHE	154469771	154502113	442	-0.608444758
1	ENSG00000163239	ENSG00000163239.12	TDRD10	154502218	154548147	609	0.71351695
1	ENSG00000160714	ENSG00000160714.9	UBE2Q1	154548576	154559028	602	-0.580805998
1	ENSG00000160710	ENSG00000160710.15	ADAR	154582061	154627999	654	0.214616885
1	ENSG00000143603	ENSG00000143603.18	KCNN3	154697454	154870280	746	-0.540030605
1	ENSG00000160685	ENSG00000160685.13	ZBTB7B	155002629	155018519	649	-0.251672269
1	ENSG00000163357	ENSG00000163357.10	DCST1	155033823	155050930	418	-0.688925022
1	ENSG00000143537	ENSG00000143537.13	ADAM15	155050565	155062775	721	0.614427269
1	ENSG00000143590	ENSG00000143590.13	EFNA3	155078871	155087538	497	-0.706012508
1	ENSG00000169242	ENSG00000169242.11	EFNA1	155127459	155134857	537	0.840025825
1	ENSG00000163463	ENSG00000163463.11	KRTCAP2	155169407	155173475	508	-0.432926761
1	ENSG00000160789	ENSG00000160789.19	LMNA	156082572	156140089	599	0.147509539
1	ENSG00000196189	ENSG00000196189.12	SEMA4A	156147365	156177752	541	0.431123952
1	ENSG00000160785	ENSG00000160785.13	SLC25A44	156193931	156212796	436	-0.343536708
1	ENSG00000160783	ENSG00000160783.19	PMF1	156212992	156240042	651	-0.531397053
1	ENSG00000160781	ENSG00000160781.15	PAQR6	156243321	156248117	563	0.058631842
1	ENSG00000198715	ENSG00000198715.11	GLMP	156290088	156295689	559	1.155703542
1	ENSG00000163468	ENSG00000163468.14	CCT3	156308967	156367873	594	-0.227209451
1	ENSG00000183856	ENSG00000183856.10	IQGAP3	156525404	156572604	364	-0.752402924
1	ENSG00000160818	ENSG00000160818.16	GPATCH4	156594486	156601490	434	0.307119404
1	ENSG00000143303	ENSG00000143303.11	RRNAD1	156728799	156736960	563	-0.559996651
1	ENSG00000143314	ENSG00000143314.12	MRPL24	156737302	156741590	454	-0.60090139
1	ENSG00000143321	ENSG00000143321.18	HDGF	156742106	156766925	509	-0.604872225
1	ENSG00000143294	ENSG00000143294.14	PRCC	156750609	156800817	608	-0.53970573
1	ENSG00000027869	ENSG00000027869.11	SH2D2A	156806242	156816862	464	-0.606942472
1	ENSG00000198400	ENSG00000198400.11	NTRK1	156815639	156881850	445	-0.610283608
1	ENSG00000187800	ENSG00000187800.13	PEAR1	156893697	156916434	658	-0.046521984
1	ENSG00000160838	ENSG00000160838.13	LRRC71	156920649	156933094	236	0.509446266
1	ENSG00000132694	ENSG00000132694.18	ARHGEF11	156934839	157045370	634	0.080154739
1	ENSG00000183853	ENSG00000183853.17	KIRREL	157993272	158100262	713	-0.458482578
1	ENSG00000162706	ENSG00000162706.12	CADM3	159171608	159203306	706	1.291322247
1	ENSG00000213088	ENSG00000213088.9	ACKR1	159203313	159206500	587	0.510848379
1	ENSG00000158716	ENSG00000158716.8	DUSP23	159780931	159782543	246	0.071737558
1	ENSG00000243284	ENSG00000243284.1	VSIG8	159854315	159862657	572	0.898638821
1	ENSG00000158710	ENSG00000158710.14	TAGLN2	159918106	159925732	419	-0.481574956
1	ENSG00000085552	ENSG00000085552.16	IGSF9	159927038	159945604	604	-0.493087552
1	ENSG00000177807	ENSG00000177807.8	KCNJ10	159998650	160070483	677	-0.376643347
1	ENSG00000143315	ENSG00000143315.6	PIGM	160027672	160031991	422	-0.643132607
1	ENSG00000066294	ENSG00000066294.14	CD84	160541094	160579516	477	0.242120385
1	ENSG00000179914	ENSG00000179914.4	ITLN1	160876538	160885170	261	2.583194008
1	ENSG00000158769	ENSG00000158769.17	F11R	160995210	161021348	493	1.183847476
1	ENSG00000158773	ENSG00000158773.14	USF1	161039250	161045977	606	-0.571736301
1	ENSG00000186517	ENSG00000186517.13	ARHGAP30	161046947	161069970	589	-0.676519694
1	ENSG00000143217	ENSG00000143217.8	NECTIN4	161070994	161089599	362	-0.825700612
1	ENSG00000143258	ENSG00000143258.15	USP21	161159449	161165723	304	-0.462592405
1	ENSG00000143224	ENSG00000143224.17	PPOX	161166409	161178013	459	-0.501809079
1	ENSG00000158859	ENSG00000158859.9	ADAMTS4	161184307	161199056	589	-0.164799932
1	ENSG00000158864	ENSG00000158864.12	NDUFS2	161197103	161214395	610	0.063078478
1	ENSG00000158869	ENSG00000158869.10	FCER1G	161215233	161220699	514	-0.138450679
1	ENSG00000143257	ENSG00000143257.11	NR1I3	161230744	161238302	237	-0.824685716
1	ENSG00000158887	ENSG00000158887.15	MPZ	161304734	161309954	201	-0.014819934
1	ENSG00000143252	ENSG00000143252.14	SDHC	161314256	161375340	416	-0.011776042
1	ENSG00000143226	ENSG00000143226.13	FCGR2A	161505429	161524013	677	0.464297072
1	ENSG00000173110	ENSG00000173110.7	HSPA6	161524539	161526910	547	0.282037547
1	ENSG00000203747	ENSG00000203747.10	FCGR3A	161541758	161550737	437	1.540438192
1	ENSG00000162745	ENSG00000162745.10	OLFML2B	161983191	162023854	619	-0.286084221
1	ENSG00000198929	ENSG00000198929.12	NOS1AP	162069773	162370475	724	0.136420497
1	ENSG00000239887	ENSG00000239887.4	C1orf226	162378840	162386818	665	1.9691527
1	ENSG00000117143	ENSG00000117143.13	UAP1	162561505	162599842	628	-0.326609125
1	ENSG00000143248	ENSG00000143248.12	RGS5	163111120	163217636	696	2.833400791
